"Date","BRANTNER DITCH_0200809","RIVERSIDE CANAL_0100503","BIG THOMPSON DITCH & MANUFACTURING CO._0400503","S. BOULDER CANON DITCH_0600593","HARMONY DITCH 1_6400511"
2015-02-20,0.00,321.12,0.00,0.00,7.09
2015-02-21,0.00,366.42,0.00,0.00,6.76
2015-02-22,0.00,419.41,0.00,0.00,6.76
2015-02-23,0.00,425.82,0.00,0.00,6.87
2015-02-24,0.00,392.97,0.00,0.00,19.20
2015-02-25,0.00,402.79,0.00,0.00,27.10
2015-02-26,0.00,407.33,0.00,0.00,29.00
2015-02-27,0.00,383.25,0.00,0.00,30.30
2015-02-28,0.00,385.02,0.00,0.00,19.40
2015-03-01,0.00,296.76,0.00,0.00,15.60
2015-03-02,0.00,49.89,0.00,0.00,15.50
2015-03-03,0.00,95.61,0.00,0.00,17.60
2015-03-04,0.00,204.06,0.00,0.00,20.40
2015-03-05,0.00,352.03,0.00,0.00,21.50
2015-03-06,0.00,336.00,0.00,0.00,21.80
2015-03-07,0.00,330.65,0.00,0.00,21.60
2015-03-08,0.00,308.62,0.00,0.00,21.30
2015-03-09,0.00,258.13,0.00,0.00,71.40
2015-03-10,0.00,197.49,0.00,0.00,80.20
2015-03-11,0.00,196.15,0.00,0.00,106.00
2015-03-12,0.00,225.16,0.00,0.00,184.00
2015-03-13,0.00,229.17,0.00,0.00,198.00
2015-03-14,0.00,230.58,0.00,0.00,187.00
2015-03-15,0.00,221.12,0.00,0.00,162.00
2015-03-16,0.00,216.88,0.00,0.00,129.00
2015-03-17,0.00,213.66,0.00,0.00,124.00
2015-03-18,0.00,262.16,0.00,0.00,163.00
2015-03-19,0.00,332.04,0.00,0.00,167.00
2015-03-20,0.00,343.20,0.00,0.00,166.00
2015-03-21,0.00,350.84,0.00,0.00,213.00
2015-03-22,0.00,319.06,0.00,0.00,199.00
2015-03-23,0.00,311.41,0.00,0.00,204.00
2015-03-24,0.00,300.60,0.00,0.00,228.00
2015-03-25,0.00,287.76,0.00,0.00,109.00
2015-03-26,0.00,300.19,0.00,0.00,47.00
2015-03-27,0.00,326.35,0.00,0.00,58.50
2015-03-28,0.00,323.96,0.00,0.00,70.30
2015-03-29,0.00,316.21,0.00,0.00,75.80
2015-03-30,0.00,308.00,0.00,0.00,156.00
2015-03-31,0.00,303.83,0.00,0.00,67.70
2015-04-01,0.00,305.83,0.00,0.00,61.20
2015-04-02,0.00,294.00,0.00,0.00,62.50
2015-04-03,0.00,301.76,0.00,0.00,59.70
2015-04-04,0.00,284.26,0.00,0.00,45.20
2015-04-05,0.00,273.83,0.00,0.00,37.40
2015-04-06,10.40,252.60,0.00,0.00,42.70
2015-04-07,35.60,225.66,0.00,0.00,47.50
2015-04-08,53.30,263.96,0.00,0.00,49.30
2015-04-09,52.60,226.00,0.00,0.00,81.10
2015-04-10,51.80,190.00,0.00,0.00,108.00
2015-04-11,51.00,185.00,0.00,0.00,99.70
2015-04-12,51.10,192.00,0.00,0.00,95.40
2015-04-13,51.50,171.00,0.00,0.00,95.90
2015-04-14,43.80,135.00,0.00,0.00,91.50
2015-04-15,27.10,120.00,0.00,0.00,81.00
2015-04-16,26.50,132.00,0.00,0.00,123.00
2015-04-17,12.30,353.00,0.00,0.00,151.00
2015-04-18,3.04,611.00,0.00,0.00,131.00
2015-04-19,3.00,516.00,0.00,0.00,67.80
2015-04-20,3.00,418.13,0.00,0.00,22.00
2015-04-21,2.25,253.24,0.00,0.00,15.40
2015-04-22,17.10,258.85,0.00,0.00,11.10
2015-04-23,28.90,259.47,0.00,0.00,48.50
2015-04-24,28.40,273.27,0.00,0.00,108.00
2015-04-25,28.90,318.58,0.00,0.00,129.00
2015-04-26,10.50,317.06,0.00,0.00,67.90
2015-04-27,0.99,190.29,0.00,0.00,19.30
2015-04-28,0.99,119.31,0.00,0.00,19.00
2015-04-29,26.40,99.42,0.00,0.00,19.00
2015-04-30,43.80,115.20,0.00,0.00,9.90
2015-05-01,43.90,119.49,0.00,0.00,0.00
2015-05-02,44.00,117.37,0.00,0.00,0.00
2015-05-03,44.30,142.60,0.00,0.00,0.00
2015-05-04,36.20,160.54,0.00,0.00,12.70
2015-05-05,0.00,167.74,0.00,0.00,30.90
2015-05-06,0.00,184.34,0.00,0.00,38.70
2015-05-07,0.00,141.84,0.00,0.00,33.60
2015-05-08,0.00,90.79,0.00,0.00,37.50
2015-05-09,0.00,72.10,0.00,0.00,37.60
2015-05-10,0.00,42.52,0.00,0.00,38.00
2015-05-11,0.00,21.67,0.00,0.00,24.80
2015-05-12,0.00,18.45,0.00,0.00,30.60
2015-05-13,0.00,13.46,0.00,0.00,0.00
2015-05-14,0.00,12.90,0.00,0.00,0.00
2015-05-15,0.00,12.80,0.00,0.00,0.00
2015-05-16,0.00,12.50,0.00,0.00,0.00
2015-05-17,0.00,12.00,0.00,0.00,0.00
2015-05-18,0.00,11.90,0.00,0.00,0.00
2015-05-19,0.00,13.40,0.00,0.00,0.00
2015-05-20,0.00,12.60,0.00,0.00,0.00
2015-05-21,0.00,12.20,0.00,0.00,0.00
2015-05-22,0.00,12.10,0.00,0.00,0.00
2015-05-23,0.00,12.00,0.00,0.00,0.00
2015-05-24,0.00,11.90,0.00,0.00,0.00
2015-05-25,0.00,11.90,0.00,0.00,0.00
2015-05-26,5.12,0.00,0.00,0.00,0.00
2015-05-27,6.74,0.00,0.00,0.00,0.00
2015-05-28,6.99,0.00,0.00,0.00,0.00
2015-05-29,6.09,0.00,0.00,0.00,0.00
2015-05-30,17.90,0.00,0.00,0.00,0.00
2015-05-31,41.90,0.00,0.00,0.00,0.00
2015-06-01,0.00,11.00,0.00,0.00,0.00
2015-06-02,0.00,11.00,0.00,0.00,0.00
2015-06-03,0.00,11.00,0.00,3.52,0.00
2015-06-04,0.00,11.00,0.00,5.52,0.00
2015-06-05,0.00,11.00,0.00,7.37,0.00
2015-06-06,0.00,11.00,0.00,6.53,0.00
2015-06-07,0.00,11.00,0.00,5.04,0.00
2015-06-08,0.00,11.00,0.00,7.40,0.00
2015-06-09,0.00,11.00,0.00,7.90,0.00
2015-06-10,0.00,11.20,0.00,7.40,0.00
2015-06-11,0.00,11.10,0.00,5.22,0.00
2015-06-12,0.00,11.00,0.00,1.49,0.00
2015-06-13,0.00,11.00,0.00,0.00,0.00
2015-06-14,0.00,11.00,0.00,0.00,0.00
2015-06-15,0.00,11.00,0.00,0.00,0.00
2015-06-16,14.10,11.00,0.00,0.00,0.00
2015-06-17,16.90,11.00,40.60,0.00,0.00
2015-06-18,23.10,11.40,52.90,0.00,0.00
2015-06-19,42.20,85.20,53.10,0.00,0.00
2015-06-20,55.10,196.00,52.90,0.00,0.00
2015-06-21,55.50,200.00,52.50,0.00,0.00
2015-06-22,55.30,187.00,30.80,0.00,0.00
2015-06-23,58.21,155.00,19.00,4.02,0.00
2015-06-24,62.52,267.00,19.30,7.40,16.20
2015-06-25,62.14,457.00,19.00,8.46,16.20
2015-06-26,86.53,275.00,19.80,9.71,19.10
2015-06-27,108.12,256.00,20.10,12.40,25.20
2015-06-28,108.10,246.00,20.30,13.00,24.50
2015-06-29,87.33,259.00,20.00,13.10,29.50
2015-06-30,51.25,426.00,19.80,13.40,41.60
2015-07-01,69.32,474.00,19.90,13.20,45.20
2015-07-02,79.51,467.00,20.50,13.50,40.70
2015-07-03,77.85,510.64,20.20,13.90,47.60
2015-07-04,77.10,465.91,19.50,13.90,45.90
2015-07-05,77.26,498.29,20.00,13.70,56.80
2015-07-06,78.70,540.42,20.80,12.00,27.40
2015-07-07,79.05,568.52,20.90,11.00,35.40
2015-07-08,79.88,611.78,20.60,9.20,69.20
2015-07-09,78.97,615.01,20.20,6.20,74.00
2015-07-10,74.44,475.89,19.50,5.02,80.00
2015-07-11,72.89,363.30,19.50,4.85,127.00
2015-07-12,63.49,335.30,19.80,4.77,123.00
2015-07-13,63.51,269.30,20.10,4.85,120.00
2015-07-14,65.22,223.30,20.40,4.96,126.00
2015-07-15,62.30,243.30,20.70,4.98,134.00
2015-07-16,61.20,214.30,21.50,5.00,115.00
2015-07-17,63.80,197.55,20.90,7.08,100.00
2015-07-18,62.60,224.25,20.30,9.01,84.30
2015-07-19,61.10,224.19,19.80,8.93,88.30
2015-07-20,58.90,203.69,19.70,8.80,110.00
2015-07-21,59.54,125.07,19.70,8.62,101.00
2015-07-22,58.61,19.90,19.70,8.36,107.00
2015-07-23,58.20,0.00,14.70,8.10,122.00
2015-07-24,57.15,0.00,12.10,8.12,129.00
2015-07-25,58.50,0.00,12.10,8.07,93.20
2015-07-26,58.98,0.00,12.10,4.20,104.00
2015-07-27,73.41,0.00,12.20,1.53,82.10
2015-07-28,90.31,0.00,12.20,0.00,92.90
2015-07-29,88.10,0.00,12.20,0.00,83.00
2015-07-30,86.26,0.00,15.40,0.00,65.80
2015-07-31,87.30,0.00,19.20,0.00,71.50
2015-08-01,90.00,0.00,22.90,0.00,148.00
2015-08-02,92.10,0.00,24.80,0.00,186.00
2015-08-03,90.30,0.00,24.70,0.00,169.00
2015-08-04,86.50,0.00,24.60,0.00,169.00
2015-08-05,87.30,0.00,23.10,0.00,134.00
2015-08-06,87.90,0.00,22.20,0.00,200.00
2015-08-07,86.60,0.00,22.10,0.00,164.00
2015-08-08,85.80,135.00,22.20,0.00,130.00
2015-08-09,86.30,152.00,22.20,0.00,123.00
2015-08-10,86.60,139.00,19.40,0.00,112.00
2015-08-11,86.70,115.00,18.10,0.00,186.00
2015-08-12,87.16,11.90,18.10,0.00,196.00
2015-08-13,87.85,4.80,18.10,0.00,187.00
2015-08-14,88.37,0.00,18.00,0.00,160.00
2015-08-15,88.32,0.00,18.00,0.00,133.00
2015-08-16,84.82,52.10,18.10,0.00,118.00
2015-08-17,82.31,11.40,18.00,0.00,116.00
2015-08-18,81.64,217.00,22.30,0.00,114.00
2015-08-19,80.02,365.00,25.10,0.00,119.00
2015-08-20,78.41,519.00,25.10,0.00,113.00
2015-08-21,77.22,438.00,24.90,0.00,84.50
2015-08-22,77.45,383.00,24.90,0.00,68.00
2015-08-23,77.14,331.00,24.80,0.00,61.50
2015-08-24,77.51,165.00,24.80,0.00,57.30
2015-08-25,78.12,97.90,24.80,0.00,60.70
2015-08-26,77.76,89.80,24.50,0.00,61.50
2015-08-27,77.66,96.60,21.90,0.00,76.10
2015-08-28,78.02,83.30,20.10,0.00,84.40
2015-08-29,77.75,80.90,15.40,0.00,82.50
2015-08-30,78.04,126.00,13.10,0.00,81.80
2015-08-31,78.07,104.00,13.10,0.00,80.90
2015-09-01,76.62,112.00,13.10,0.00,80.60
2015-09-02,76.19,98.50,13.20,0.00,80.10
2015-09-03,75.60,130.00,13.20,0.00,80.20
2015-09-04,76.10,169.00,13.10,0.00,80.80
2015-09-05,75.10,185.00,13.10,0.00,82.10
2015-09-06,75.10,230.00,13.10,0.00,81.00
2015-09-07,75.20,244.00,13.10,0.00,80.40
2015-09-08,75.20,168.00,13.10,0.00,81.10
2015-09-09,75.20,217.00,13.10,0.00,81.10
2015-09-10,75.20,289.53,13.10,0.00,83.30
2015-09-11,66.02,256.17,13.10,0.00,85.70
2015-09-12,50.52,265.78,13.10,0.00,88.10
2015-09-13,49.38,260.85,13.10,0.00,89.00
2015-09-14,49.34,263.71,13.10,0.00,90.60
2015-09-15,52.12,289.02,13.10,0.00,102.00
2015-09-16,53.96,303.20,13.10,0.00,92.10
2015-09-17,53.84,278.04,13.10,0.00,106.00
2015-09-18,53.61,278.30,13.00,0.00,114.00
2015-09-19,53.04,274.02,12.90,0.00,113.00
2015-09-20,52.82,276.35,12.80,0.00,114.00
2015-09-21,52.83,288.18,12.90,0.00,149.00
2015-09-22,52.80,300.94,12.80,0.00,200.00
2015-09-23,52.52,319.17,12.80,0.00,197.00
2015-09-24,52.59,312.64,12.70,0.00,200.00
2015-09-25,52.72,326.07,12.30,0.00,205.00
2015-09-26,52.67,313.43,11.40,0.00,208.00
2015-09-27,52.83,317.44,12.90,0.00,209.00
2015-09-28,52.88,316.53,12.80,0.00,209.00
2015-09-29,39.37,315.48,12.60,0.00,218.00
2015-09-30,32.68,321.96,12.50,0.00,226.00
2015-10-01,32.25,336.90,12.30,0.00,226.00
2015-10-02,32.10,337.72,12.30,0.00,226.00
2015-10-03,32.00,351.48,12.30,0.00,230.00
2015-10-04,31.60,363.04,12.50,0.00,237.00
2015-10-05,33.80,374.79,12.60,0.00,178.00
2015-10-06,35.10,358.93,12.40,0.00,24.40
2015-10-07,35.10,339.79,12.40,0.00,15.40
2015-10-08,35.66,348.39,12.20,0.00,83.60
2015-10-09,36.13,338.77,10.70,0.00,170.00
2015-10-10,36.18,318.50,10.60,0.00,185.00
2015-10-11,36.00,324.04,10.90,0.00,180.00
2015-10-12,35.70,326.07,10.40,0.00,178.00
2015-10-13,35.08,323.19,12.10,0.00,170.00
2015-10-14,34.10,328.47,5.82,0.00,165.00
2015-10-15,34.30,323.21,0.00,0.00,162.00
2015-10-16,34.56,330.65,0.00,0.00,215.00
2015-10-17,33.79,306.09,0.00,0.00,228.00
2015-10-18,33.27,251.65,0.00,0.00,226.00
2015-10-19,33.17,213.06,0.00,0.00,228.00
2015-10-20,33.05,221.82,0.00,0.00,232.00
2015-10-21,32.72,22.00,0.00,0.00,235.00
2015-10-22,31.66,539.04,0.00,0.00,225.00
2015-10-23,30.69,528.01,0.00,0.00,227.00
2015-10-24,30.74,457.55,0.00,0.00,210.00
2015-10-25,30.58,357.68,0.00,0.00,219.00
2015-10-26,30.59,332.72,0.00,0.00,258.00
2015-10-27,30.81,303.88,0.00,0.00,235.00
2015-10-28,30.10,307.06,0.00,0.00,224.00
2015-10-29,29.10,314.92,0.00,0.00,217.00
2015-10-30,28.70,305.24,0.00,0.00,211.00
2015-10-31,28.70,280.11,0.00,0.00,200.00
2015-11-01,28.60,277.03,0.00,0.00,142.32
2015-11-02,28.70,275.97,0.00,0.00,104.07
2015-11-03,11.30,295.85,0.00,0.00,97.27
2015-11-04,9.72,298.96,0.00,0.00,103.52
2015-11-05,9.32,321.11,0.00,0.00,110.46
2015-11-06,9.09,388.58,0.00,0.00,85.80
2015-11-07,0.00,338.80,0.00,0.00,47.50
2015-11-08,0.00,306.18,0.00,0.00,29.80
2015-11-09,0.00,280.95,0.00,0.00,44.60
2015-11-10,0.00,289.31,0.00,0.00,36.90
2015-11-11,0.00,284.10,0.00,0.00,27.90
2015-11-12,0.00,302.04,0.00,0.00,27.10
2015-11-13,0.00,329.46,0.00,0.00,26.80
2015-11-14,0.00,285.16,0.00,0.00,26.80
2015-11-15,0.00,263.51,0.00,0.00,26.80
2015-11-16,0.00,255.43,0.00,0.00,18.10
2015-11-17,0.00,252.41,0.00,0.00,3.82
2015-11-18,0.00,338.91,0.00,0.00,1.31
2015-11-19,0.00,314.25,0.00,0.00,15.30
2015-11-20,0.00,275.77,0.00,0.00,24.70
2015-11-21,0.00,315.00,0.00,0.00,21.30
2015-11-22,0.00,358.00,0.00,0.00,21.30
2015-11-23,0.00,353.00,0.00,0.00,20.30
2015-11-24,0.00,339.00,0.00,0.00,19.00
2015-11-25,0.00,343.00,0.00,0.00,19.00
2015-11-26,0.00,347.00,0.00,0.00,19.00
2015-11-27,0.00,345.43,0.00,0.00,18.90
2015-11-28,0.00,361.32,0.00,0.00,16.30
2015-11-29,0.00,377.89,0.00,0.00,14.20
2015-11-30,0.00,400.24,0.00,0.00,14.20
2015-12-01,0.00,494.52,0.00,0.00,14.20
2015-12-02,0.00,461.48,0.00,0.00,14.20
2015-12-03,0.00,461.55,0.00,0.00,13.60
2015-12-04,0.00,418.88,0.00,0.00,12.90
2015-12-05,0.00,421.04,0.00,0.00,12.90
2015-12-06,0.00,404.94,0.00,0.00,12.90
2015-12-07,0.00,400.75,0.00,0.00,12.90
2015-12-08,0.00,43.68,0.00,0.00,12.90
2015-12-09,0.00,319.37,0.00,0.00,12.60
2015-12-10,0.00,305.00,0.00,0.00,12.30
2015-12-11,0.00,306.00,0.00,0.00,12.30
2015-12-12,0.00,303.00,0.00,0.00,12.30
2015-12-13,0.00,278.00,0.00,0.00,12.30
2015-12-14,0.00,286.00,0.00,0.00,12.30
2015-12-15,0.00,215.00,0.00,0.00,12.00
2015-12-16,0.00,19.80,0.00,0.00,11.50
2015-12-17,0.00,19.40,0.00,0.00,11.10
2015-12-18,0.00,18.40,0.00,0.00,11.50
2015-12-19,0.00,17.90,0.00,0.00,11.70
2015-12-20,0.00,16.50,0.00,0.00,11.10
2015-12-21,0.00,15.20,0.00,0.00,11.10
2015-12-22,0.00,14.80,0.00,0.00,11.10
2015-12-23,0.00,14.80,0.00,0.00,11.10
2015-12-24,0.00,14.30,0.00,0.00,11.10
2015-12-25,0.00,0.00,0.00,0.00,11.10
2015-12-26,0.00,0.00,0.00,0.00,11.10
2015-12-27,0.00,0.00,0.00,0.00,11.10
2015-12-28,0.00,0.00,0.00,0.00,22.20
2015-12-29,0.00,0.00,0.00,0.00,11.10
2015-12-30,0.00,0.00,0.00,0.00,11.10
2015-12-31,0.00,0.00,0.00,0.00,11.40
2016-01-01,0.00,0.00,0.00,0.00,11.70
2016-01-02,0.00,0.00,0.00,0.00,12.10
2016-01-03,0.00,0.00,0.00,0.00,11.70
2016-01-04,0.00,0.00,0.00,0.00,9.55
2016-01-05,0.00,0.00,0.00,0.00,5.35
2016-01-06,0.00,0.00,0.00,0.00,5.35
2016-01-07,0.00,0.00,0.00,0.00,5.35
2016-01-08,0.00,0.00,0.00,0.00,5.35
2016-01-09,0.00,0.00,0.00,0.00,5.81
2016-01-10,0.00,0.00,0.00,0.00,6.16
2016-01-11,0.00,0.00,0.00,0.00,6.24
2016-01-12,0.00,0.00,0.00,0.00,5.35
2016-01-13,0.00,0.00,0.00,0.00,5.35
2016-01-14,0.00,0.00,0.00,0.00,5.35
2016-01-15,0.00,0.00,0.00,0.00,5.35
2016-01-16,0.00,0.00,0.00,0.00,5.35
2016-01-17,0.00,0.00,0.00,0.00,5.35
2016-01-18,0.00,0.00,0.00,0.00,5.35
2016-01-19,0.00,0.00,0.00,0.00,5.35
2016-01-20,0.00,0.00,0.00,0.00,5.35
2016-01-21,0.00,0.00,0.00,0.00,5.35
2016-01-22,0.00,0.00,0.00,0.00,5.35
2016-01-23,0.00,0.00,0.00,0.00,5.35
2016-01-24,0.00,0.00,0.00,0.00,5.30
2016-01-25,0.00,0.00,0.00,0.00,4.91
2016-01-26,0.00,0.00,0.00,0.00,4.91
2016-01-27,0.00,0.00,0.00,0.00,4.91
2016-01-28,0.00,0.00,0.00,0.00,4.91
2016-01-29,0.00,0.00,0.00,0.00,4.91
2016-01-30,0.00,0.00,0.00,0.00,4.91
2016-01-31,0.00,0.00,0.00,0.00,4.91
2016-02-01,0.00,0.00,0.00,0.00,4.91
2016-02-02,0.00,0.00,0.00,0.00,4.91
2016-02-03,0.00,0.00,0.00,0.00,4.91
2016-02-04,0.00,0.00,0.00,0.00,4.91
2016-02-05,0.00,0.00,0.00,0.00,4.91
2016-02-06,0.00,0.00,0.00,0.00,4.91
2016-02-07,0.00,0.00,0.00,0.00,4.91
2016-02-08,0.00,93.40,0.00,0.00,4.91
2016-02-09,0.00,277.00,0.00,0.00,4.91
2016-02-10,0.00,340.00,0.00,0.00,4.91
2016-02-11,0.00,370.00,0.00,0.00,4.91
2016-02-12,0.00,381.85,0.00,0.00,4.91
2016-02-13,0.00,395.48,0.00,0.00,4.91
2016-02-14,0.00,425.00,0.00,0.00,4.91
2016-02-15,0.00,390.46,0.00,0.00,4.91
2016-02-16,0.00,411.89,0.00,0.00,2.56
2016-02-17,0.00,483.20,0.00,0.00,0.00
2016-02-18,0.00,530.79,0.00,0.00,0.00
2016-02-19,0.00,527.87,0.00,0.00,0.00
2016-02-20,0.00,504.83,0.00,0.00,0.00
2016-02-21,0.00,410.03,0.00,0.00,0.00
2016-02-22,0.00,392.43,0.00,0.00,0.00
2016-02-23,0.00,439.36,0.00,0.00,0.00
2016-02-24,0.00,420.74,0.00,0.00,0.00
2016-02-25,0.00,430.42,0.00,0.00,0.00
2016-02-26,0.00,392.40,0.00,0.00,0.00
2016-02-27,0.00,423.65,0.00,0.00,0.00
2016-02-28,0.00,418.96,0.00,0.00,0.00
2016-02-29,0.00,395.52,0.00,0.00,0.00
2016-03-01,0.00,464.21,0.00,0.00,0.00
2016-03-02,0.00,485.13,0.00,0.00,0.00
2016-03-03,0.00,425.58,0.00,0.00,0.00
2016-03-04,0.00,373.74,0.00,0.00,0.00
2016-03-05,0.00,373.60,0.00,0.00,0.00
2016-03-06,0.00,370.22,0.00,0.00,0.00
2016-03-07,0.00,360.44,0.00,0.00,0.00
2016-03-08,0.00,325.21,0.00,0.00,0.00
2016-03-09,0.00,242.09,0.00,0.00,0.00
2016-03-10,0.00,78.10,0.00,0.00,0.00
2016-03-11,0.00,10.73,0.00,0.00,0.00
2016-03-12,0.00,73.97,0.00,0.00,0.00
2016-03-13,0.00,105.66,0.00,0.00,0.00
2016-03-14,0.00,103.43,0.00,0.00,0.00
2016-03-15,0.00,103.22,0.00,0.00,16.57
2016-03-16,0.00,107.57,0.00,0.00,157.75
2016-03-17,0.00,105.54,0.00,0.00,160.52
2016-03-18,0.00,104.54,0.00,0.00,150.11
2016-03-19,0.00,102.54,0.00,0.00,146.00
2016-03-20,0.00,103.54,0.00,0.00,150.19
2016-03-21,0.00,91.69,0.00,0.00,152.46
2016-03-22,0.00,102.49,0.00,0.00,153.60
2016-03-23,0.00,103.42,0.00,0.00,153.85
2016-03-24,0.00,81.18,0.00,0.00,180.44
2016-03-25,0.00,152.44,0.00,0.00,210.45
2016-03-26,0.00,147.38,0.00,0.00,201.57
2016-03-27,0.00,138.37,0.00,0.00,205.17
2016-03-28,0.00,148.37,0.00,0.00,209.51
2016-03-29,0.00,117.36,0.00,0.00,189.95
2016-03-30,0.00,95.26,0.00,0.00,106.00
2016-03-31,0.00,95.33,0.00,0.00,24.40
2016-04-01,0.00,103.35,0.00,0.00,24.40
2016-04-02,0.00,184.02,0.00,0.00,24.40
2016-04-03,0.00,201.39,0.00,0.00,24.40
2016-04-04,0.00,230.59,0.00,0.00,24.40
2016-04-05,5.03,245.54,0.00,0.00,24.40
2016-04-06,4.37,274.80,0.00,0.00,24.30
2016-04-07,9.28,355.75,0.00,0.00,23.60
2016-04-08,19.20,350.61,0.00,0.00,23.60
2016-04-09,34.40,365.04,0.00,0.00,23.60
2016-04-10,34.20,400.27,0.00,0.00,23.60
2016-04-11,31.90,409.68,0.00,0.00,23.60
2016-04-12,31.40,440.99,0.00,0.00,73.60
2016-04-13,31.50,397.25,0.00,0.00,159.00
2016-04-14,31.60,343.60,0.00,0.00,166.00
2016-04-15,17.10,149.55,0.00,0.00,106.00
2016-04-16,0.00,102.32,0.00,0.00,18.20
2016-04-17,0.00,115.23,0.00,0.00,0.00
2016-04-18,0.00,93.00,0.00,0.00,8.89
2016-04-19,0.00,15.70,0.00,0.00,24.80
2016-04-20,0.00,11.90,0.00,0.00,20.10
2016-04-21,26.00,11.50,0.00,0.00,18.30
2016-04-22,53.80,11.10,0.00,0.00,45.60
2016-04-23,53.90,11.20,0.00,0.00,152.00
2016-04-24,54.30,11.00,0.00,0.00,177.00
2016-04-25,55.50,11.00,0.00,0.00,177.00
2016-04-26,44.60,10.90,0.00,0.00,88.80
2016-04-27,37.40,10.60,0.00,0.00,54.30
2016-04-28,12.50,120.00,0.00,0.00,70.20
2016-04-29,0.00,113.00,0.00,0.00,70.20
2016-04-30,0.00,109.00,0.00,0.00,69.10
2016-05-01,0.00,118.00,0.00,0.00,69.10
2016-05-02,0.00,93.80,0.00,0.00,50.00
2016-05-03,0.00,89.70,0.00,0.00,13.60
2016-05-04,18.59,104.00,0.00,0.00,64.80
2016-05-05,31.60,99.40,0.00,0.00,96.80
2016-05-06,31.60,155.00,0.00,0.00,116.00
2016-05-07,16.70,214.00,0.00,0.00,92.40
2016-05-08,0.00,200.00,0.00,0.00,83.30
2016-05-09,0.00,198.00,0.00,0.00,88.00
2016-05-10,8.35,247.00,0.00,0.00,98.30
2016-05-11,0.45,294.00,0.00,0.00,141.00
2016-05-12,9.29,287.00,0.00,6.16,161.00
2016-05-13,21.72,295.00,0.00,10.50,159.00
2016-05-14,21.42,309.00,0.00,10.30,132.00
2016-05-15,21.62,318.82,0.00,10.30,88.00
2016-05-16,5.14,304.85,0.00,8.96,67.90
2016-05-17,4.79,278.26,0.00,8.05,57.90
2016-05-18,1.00,282.34,0.00,7.92,73.20
2016-05-19,11.72,265.77,0.00,7.77,111.00
2016-05-20,24.82,259.20,0.00,7.62,144.00
2016-05-21,25.06,266.68,0.00,8.38,138.00
2016-05-22,25.06,267.83,0.00,9.99,113.00
2016-05-23,24.56,271.07,0.00,10.10,129.00
2016-05-24,24.43,269.75,0.00,10.30,160.00
2016-05-25,24.16,263.28,0.00,10.70,163.00
2016-05-26,22.36,263.31,0.00,10.60,161.00
2016-05-27,15.36,253.23,0.00,10.70,137.00
2016-05-28,15.37,24.10,0.00,10.90,135.00
2016-05-29,15.56,15.00,0.00,10.70,139.00
2016-05-30,15.86,14.80,0.00,10.60,143.00
2016-05-31,16.34,14.70,0.00,10.60,125.00
2016-06-01,13.66,14.80,0.00,10.60,101.00
2016-06-02,9.70,14.40,0.00,10.90,96.20
2016-06-03,24.89,15.91,0.00,10.50,78.80
2016-06-04,36.39,237.70,0.00,9.99,83.70
2016-06-05,36.40,347.82,0.00,9.82,79.20
2016-06-06,28.20,488.45,0.00,9.93,75.00
2016-06-07,7.30,296.38,0.00,8.33,96.30
2016-06-08,7.20,454.71,23.50,7.37,151.00
2016-06-09,28.10,440.00,29.00,8.00,194.00
2016-06-10,43.00,465.00,29.40,10.80,221.00
2016-06-11,42.70,582.00,29.40,12.50,222.00
2016-06-12,42.70,575.00,29.40,14.20,208.00
2016-06-13,43.60,565.00,27.60,12.30,208.00
2016-06-14,42.00,455.00,26.40,11.00,210.00
2016-06-15,39.40,374.00,28.60,12.70,180.00
2016-06-16,36.00,369.21,27.80,8.56,145.00
2016-06-17,39.10,357.72,28.50,8.56,142.00
2016-06-18,33.94,347.72,29.00,8.54,160.00
2016-06-19,28.85,366.34,28.70,8.54,129.00
2016-06-20,35.93,380.12,28.40,8.36,90.60
2016-06-21,40.01,391.46,27.70,8.20,98.60
2016-06-22,57.49,406.64,27.80,8.10,84.70
2016-06-23,73.92,415.97,28.60,8.12,66.50
2016-06-24,74.20,365.88,28.20,8.80,114.00
2016-06-25,73.29,374.92,28.00,8.98,168.00
2016-06-26,73.38,405.22,27.90,9.47,175.00
2016-06-27,73.35,326.95,28.30,9.99,191.00
2016-06-28,72.44,244.00,28.20,10.90,159.00
2016-06-29,71.03,147.00,28.40,11.80,164.00
2016-06-30,70.42,265.00,28.50,13.30,178.00
2016-07-01,70.34,213.00,28.30,13.10,188.00
2016-07-02,83.52,239.00,21.40,13.20,188.00
2016-07-03,90.31,242.00,18.10,13.30,168.00
2016-07-04,92.31,216.00,18.10,13.40,144.00
2016-07-05,92.85,181.00,18.10,13.50,155.00
2016-07-06,90.70,175.00,18.00,13.50,188.00
2016-07-07,89.31,178.00,17.90,13.40,206.00
2016-07-08,89.79,140.00,17.90,13.30,203.00
2016-07-09,87.08,101.00,17.80,6.86,193.00
2016-07-10,85.80,88.00,17.80,0.00,186.00
2016-07-11,84.50,0.00,17.80,0.00,146.00
2016-07-12,84.13,0.00,17.90,0.00,110.00
2016-07-13,85.44,0.00,17.90,0.00,91.20
2016-07-14,60.44,0.00,18.20,0.00,72.30
2016-07-15,47.18,0.00,18.00,0.00,65.60
2016-07-16,45.90,0.00,18.00,0.00,65.40
2016-07-17,45.90,0.00,18.00,0.00,61.90
