WDID,Structure_Name,Structure Name AKAs,CIU_Code,Structure_Type,Water_Source,GNIS_ID,Stream_Mile,Associated Case Numbers,Associated Permits,Associated Meters,Contacts,User Assocation,POR Start,POR End,Div,WD,County,Designated Basin,Management District,Q10,Q40,Q160,Section,Township,Range,PM,Distance E/W,Direction E/W,Distance N/S,Direction N/S,UTM x,UTM y,Latitude,Longitude,Modified,More_Information
7600504,JOHN GOETZ DITCH 2,,Active structure but diversion records are not maintained (U),DITCH,SHELL CREEK,00170080,1.24,CA2725,,,NO INFORMATION,,,,1,76,LARIMER,,,SW,SW,NW,25,12.0 N,76.0 W,S,,,,,426156.9,4537155.8,40.982234,-105.877783,3/3/1992 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/7600504
7600505,SHELL CREEK DITCH,,Active structure but diversion records are not maintained (U),DITCH,SHELL CREEK,00170080,2.32,CA2725,,,NO INFORMATION,,,,1,76,LARIMER,,,NW,NW,SW,26,12.0 N,76.0 W,S,,,,,424555,4536969.8,40.980412,-105.8968,3/3/1992 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/7600505
7600506,DRY CREEK DITCH,,Active structure but diversion records are not maintained (U),DITCH,DRY CREEK,00170082,1.82,CA2725,,,NO INFORMATION,,,,1,76,LARIMER,,,NW,NE,SE,25,12.0 N,76.0 W,S,,,,,427357.7,4536953.8,40.980522,-105.863486,9/26/1989 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/7600506
7600508,SPRING CREEK DITCH 2,,Active structure but diversion records are not maintained (U),DITCH,SAND CREEK,00171238,0.11,CA1885,,,NO INFORMATION,,,,1,76,LARIMER,,,SE,SW,SW,23,12.0 N,75.0 W,S,,,,,434673.1,4537720.8,40.988049,-105.776619,7/14/1997 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/7600508
7600530,DEADMAN NUN CREEK DITCH,,Structure used as FROM number - located in another District (F),DITCH,LARAMIE RIVER,00170459,23.93,,,,,,,,1,76,LARIMER,,,SW,NE,SW,31,10.0 N,75.0 W,S,,,,,427807.6,4515564.1,40.787896,-105.855654,11/14/2001 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/7600530
7600600,WILSON SUPPLY DITCH,"SAND CREEK DITCH ALT PT, WSDEARCO",Active Structure with contemporary diversion records (A),DITCH,SAND CREEK,00171238,10.89,89CW0071,,,CHIMNEY ROCK RANCH; DIVIDE RES AND CANAL,,5/15/1999,8/31/2017,1,76,LARIMER,,,NW,SE,SE,22,11.0 N,75.0 W,S,1009,E,935,S,433804.7,4528285.5,40.902991,-105.785933,5/5/2015 8:52,https://dnrweb.state.co.us/CDSS/Structures/Details/7600600
8000500,LOWER TYLER DITCH,,Active Structure with contemporary diversion records (A),DITCH,BEN TYLER GULCH,00183217,0.28,02CW0168,,,"RAY, DAVID J.",,,,1,80,PARK,,,NW,SE,SW,17,7.0 S,73.0 W,S,1900,W,700,S,450100.3,4364881,39.432025,-105.579804,8/9/2007 16:27,https://dnrweb.state.co.us/CDSS/Structures/Details/8000500
8000502,FLYING J RANCH DITCH/PIPELINE,,Active structure but diversion records are not maintained (U),DITCH,WIGWAM CREEK,00183502,6.05,07CW0146,,,"RAMAH IN THE ROCKIES; RAMAH OUTDOOR ADVENTURES (SCHWAB, JAKE)",,,,1,80,JEFFERSON,,,SW,SE,NW,28,9.0 S,71.0 W,S,1380,W,2150,N,470221.6,4343127,39.236937,-105.345048,4/14/2010 7:47,https://dnrweb.state.co.us/CDSS/Structures/Details/8000502
8000650,WANITA DITCH,,Active Structure with contemporary diversion records (A),DITCH,NORTH FORK SOUTH PLATTE RIVER,00183164,43.15,CA1678,,,"CRAIG, R S.",,7/10/1975,7/12/2017,1,80,PARK,,,NE,NE,NW,12,7.0 S,75.0 W,S,,,,,437096.5,4368081.9,39.460014,-105.731192,5/15/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000650
8000651,HALL VALLEY DITCH,,Active Structure with contemporary diversion records (A),DITCH,NORTH FORK SOUTH PLATTE RIVER,00183164,42.87,CA1678,,,"CLARK, MAURICE",,6/20/1978,7/4/2017,1,80,PARK,,,NE,NW,NE,12,7.0 S,75.0 W,S,,,,,437509,4368066.4,39.459904,-105.726396,5/13/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000651
8000652,WEBSTER DITCH,,"Historical structure only - no longer exists or has records, but has historical data (H)",DITCH,NORTH FORK SOUTH PLATTE RIVER,00183164,42.55,"84CW0204, CA1678",,,WEBSTER MT ESTATES,,6/24/1975,6/20/1977,1,80,PARK,,,NE,NE,NE,12,7.0 S,75.0 W,S,,,,,437922.8,4368052.4,39.459808,-105.721585,5/15/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000652
8000654,BROOKLYN HEIGHTS DITCH,,"Historical structure only - no longer exists or has records, but has historical data (H)",DITCH,NORTH FORK SOUTH PLATTE RIVER,00183164,40.68,"84CW0204, CA1678",,,"DENVER WATER BOARD (BATES, BILL)",,,,1,80,PARK,,,NE,NE,NW,8,7.0 S,74.0 W,S,,,,,440556.6,4368000.4,39.459525,-105.690967,5/13/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000654
8000655,CASSEL POWER DITCH,,"Historical structure only - no longer exists or has records, but has historical data (H)",DITCH,NORTH FORK SOUTH PLATTE RIVER,00183164,37.65,"84CW0204, CA1636",,,"GRUBER, DAVE",,,,1,80,PARK,,,SE,SW,NW,11,7.0 S,74.0 W,S,,,,,445014.2,4367349.4,39.453956,-105.639102,5/13/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000655
8000656,LAKE DITCH,,Active structure but diversion records are not maintained (U),DITCH,NORTH FORK SOUTH PLATTE RIVER,00183164,35.37,"06CW0270, CA1839",,,"BOULANGER, JOE",,6/21/1973,10/31/1976,1,80,PARK,,,SW,NW,NW,18,7.0 S,73.0 W,S,,,,,447923,4366043,39.442367,-105.605187,5/13/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000656
8000657,HEPBURN DITCH 2,,Active Structure with contemporary diversion records (A),DITCH,NORTH FORK SOUTH PLATTE RIVER,00183164,34.81,CA1678,,,"OSTERTAG, H",,6/15/1973,9/1/2017,1,80,PARK,,,SE,SE,NW,18,7.0 S,73.0 W,S,,,,,448621.6,4365590.4,39.43833,-105.59704,5/13/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000657
8000658,PRICE DITCH 2,,Active Structure with contemporary diversion records (A),DITCH,NORTH FORK SOUTH PLATTE RIVER,00183164,33.12,"CA1678, CA3469",,,U S FOREST SERVICE (LAKEWOOD),,6/11/1973,7/23/2017,1,80,PARK,,,SW,NE,SE,17,7.0 S,73.0 W,S,,,,,450855.7,4365162.9,39.434608,-105.571048,2/28/1996 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000658
8000659,MACK DITCH 3,,Active Structure with contemporary diversion records (A),DITCH,NORTH FORK SOUTH PLATTE RIVER,00183164,32.23,CA1678,,,"HICKEL, STEVE",,7/1/1976,7/23/2017,1,80,PARK,,,NE,NE,NW,21,7.0 S,73.0 W,S,,,,,451866.2,4364557.9,39.429214,-105.559263,5/13/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000659
8000660,SLAGHT DITCH,,Active Structure with contemporary diversion records (A),DITCH,NORTH FORK SOUTH PLATTE RIVER,00183164,31.38,"03CW0238, 03CW0239, 03CW0246, 07CW0062, 79CW0339, 81CW0253, CA1678",,,"HICKEL, STEVE",,5/5/1969,10/3/2017,1,80,PARK,,,NE,NE,SE,21,7.0 S,73.0 W,S,,,,,452692.6,4363746.4,39.421948,-105.549604,6/19/2008 21:35,https://dnrweb.state.co.us/CDSS/Structures/Details/8000660
8000661,MACK DITCH 2,,Active Structure with contemporary diversion records (A),DITCH,NORTH FORK SOUTH PLATTE RIVER,00183164,31.47,"03CW0238, 03CW0246, 07CW0062, 80CW0080, 80CW0455, 81CW0143, 81CW0298, 89CW0081, CA0456, CA1678, W7503, W7548",,,"HICKEL, STEVE",,5/5/1969,8/2/2015,1,80,PARK,,,NW,NE,SE,21,7.0 S,73.0 W,S,,,,,452486.5,4363748.9,39.421959,-105.551999,6/20/2008 16:20,https://dnrweb.state.co.us/CDSS/Structures/Details/8000661
8000662,MACK DITCH 1,,Active Structure with contemporary diversion records (A),DITCH,NORTH FORK SOUTH PLATTE RIVER,00183164,31.38,CA1678,,,"HICKEL, STEVE",,5/5/1969,10/2/2017,1,80,PARK,,,NE,NE,SE,21,7.0 S,73.0 W,S,,,,,452692.6,4363746.4,39.421948,-105.549604,5/13/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000662
8000663,ASHRAMA DITCH 2,,Active structure but diversion records are not maintained (U),DITCH,NORTH FORK SOUTH PLATTE RIVER,00183164,30.04,CA3286,,,"COLLINS, H",,6/5/1973,9/1/1976,1,80,PARK,,,SW,SW,SW,23,7.0 S,73.0 W,S,,,,,454517.5,4363163.4,39.416793,-105.528364,5/13/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000663
8000664,SPALDING DITCH,,"Historical structure only - no longer exists or has records, but has historical data (H)",DITCH,NORTH FORK SOUTH PLATTE RIVER,00183164,29.41,"84CW0413, CA1678",,,"CALAHAN, D",,,,1,80,PARK,,,SW,NW,NE,26,7.0 S,73.0 W,S,,,,,455284.9,4362740.4,39.413022,-105.519422,5/15/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000664
8000665,ENTRIKIN DITCH,,"Historical structure only - no longer exists or has records, but has historical data (H)",DITCH,NORTH FORK SOUTH PLATTE RIVER,00183164,26.96,CA1678,,,"BAILEY W & S D (MCMULLEN, H L (MAC))",,7/30/1978,10/31/2005,1,80,PARK,,,SE,SE,SE,30,7.0 S,72.0 W,S,,,,,458443.3,4361511.8,39.40211,-105.482658,12/3/2001 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000665
8000667,SOUTH SIDE DITCH,,Active Structure with contemporary diversion records (A),DITCH,NORTH FORK SOUTH PLATTE RIVER,00183164,26.7,CA1678,,,FARMERS UNION,,6/15/1973,10/1/2017,1,80,PARK,,,SE,NE,NW,29,7.0 S,72.0 W,S,,,,,459247,4362734.4,39.413164,-105.473398,5/13/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000667
8000668,NORTH SIDE DITCH,,Active Structure with contemporary diversion records (A),DITCH,NORTH FORK SOUTH PLATTE RIVER,00183164,25.27,CA1678,,,FARMERS UNION,,6/27/1975,10/1/2017,1,80,PARK,,,SE,SE,NW,33,7.0 S,72.0 W,S,,,,,460553.1,4360808.3,39.39587,-105.458113,5/13/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000668
8000669,GANGER DITCH,,Non-existent structure with no contemporary or historical record (N),DITCH,NORTH FORK SOUTH PLATTE RIVER,00183164,24.37,CA1678,,,BERGER LAND CO,,7/17/1975,7/17/1975,1,80,PARK,,,NW,SW,SW,34,7.0 S,72.0 W,S,,,,,461535.9,4360224.8,39.390657,-105.446666,5/15/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000669
8000670,MOUNTAIN MEADOW DITCH,,"Historical structure only - no longer exists or has records, but has historical data (H)",DITCH,NORTH FORK SOUTH PLATTE RIVER,00183164,16.97,"96CW1146, CA1678, CA3217",,,JEFFERSON COUNTY,,6/5/1973,7/27/1979,1,80,JEFFERSON,,,NE,NE,SW,29,7.0 S,71.0 W,S,,,,,468756.6,4362244.3,39.409145,-105.362912,5/13/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000670
8000671,MOUNTAIN MEADOW D 2,,"Inactive structure which physically exist, but no diversion records are maintained (I)",DITCH,NORTH FORK SOUTH PLATTE RIVER,00183164,16.97,"96CW1146, CA3217",,,JEFFERSON COUNTY,,6/28/1973,10/31/2005,1,80,JEFFERSON,,,NE,NE,SW,29,7.0 S,71.0 W,S,,,,,468756.6,4362244.3,39.409145,-105.362912,2/9/1999 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000671
8000673,BOND DITCH 2,,Active Structure with contemporary diversion records (A),DITCH,NORTH FORK SOUTH PLATTE RIVER,00183164,13.5,CA1678,,,SWAN RANCH VENTURE,,10/31/1973,7/8/2017,1,80,PARK,,,SE,SE,SE,27,7.0 S,71.0 W,S,,,,,472708.5,4361629,39.403735,-105.316983,8/21/1997 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000673
8000674,J HIGGINSON DITCH,,Active Structure with contemporary diversion records (A),DITCH,NORTH FORK SOUTH PLATTE RIVER,00183164,13,CA1678,,,SWAN RANCH VENTURE,,6/28/1973,7/8/2017,1,80,JEFFERSON,,,SE,SE,SW,26,7.0 S,71.0 W,S,,,,,473522.3,4361647.2,39.403925,-105.307532,5/13/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000674
8000706,BEAVER CREEK DITCH,,Active Structure with contemporary diversion records (A),DITCH,BEAVER CREEK,00183174,3.8,"07CW0311, 84CW0056, 84CW0413, CA0341",,,A WAHL-JACK DAVIS; LAZY BULL RANCH LLC,,6/15/1973,7/24/2017,1,80,PARK,,,SE,SE,NW,7,7.0 S,75.0 W,S,,,,,429331,4367707,39.456033,-105.82141,5/8/2013 10:30,https://dnrweb.state.co.us/CDSS/Structures/Details/8000706
8000707,LININGER DITCH,,Active Structure with contemporary diversion records (A),DITCH,BEAVER CREEK,00183174,3.52,"03CW0246, 11CW0063, CA3286",,,"KENOSHA TROUT CLUB (ECHTER, DAVE)",,6/10/1973,7/18/2017,1,80,PARK,,,SW,SE,NE,7,7.0 S,75.0 W,S,,,,,429763,4367800,39.456907,-105.816399,5/8/2013 10:26,https://dnrweb.state.co.us/CDSS/Structures/Details/8000707
8000708,NORTH BEAVER CREEK DITCH,,Active Structure with contemporary diversion records (A),DITCH,NORTH BEAVER CREEK,00183168,1.74,"07CW0311, 84CW0204, CA1678",,,"LAZY BULL RANCH LLC; WAHL, ALBERT",,6/1/1974,7/2/2017,1,80,PARK,,,,NE,NE,7,7.0 S,75.0 W,S,,,,,429851.7,4368183.9,39.460373,-105.815409,5/13/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000708
8000709,CUMBERLAND DITCH,,Active Structure with contemporary diversion records (A),DITCH,SCOTT GOMER CREEK,00182474,0,CA1678,,,"MCCULLOCH, G",,7/9/1975,8/15/1998,1,80,PARK,,,NW,NW,NE,3,7.0 S,74.0 W,S,,,,,444040.5,4369507.9,39.473341,-105.6506,5/13/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000709
8000710,CUMBERLAND DITCH 1,,Active Structure with contemporary diversion records (A),DITCH,NORTH GOMER CREEK,00183212,0.76,"CA1678, CA3286",,,"MCCULLOCH, G",,7/9/1975,8/15/1998,1,80,PARK,,,SW,SW,NW,3,7.0 S,74.0 W,S,,,,,443207.5,4368931.4,39.468092,-105.660234,5/13/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000710
8000711,KENOSHA SOUTH DITCH,,"Historical structure only - no longer exists or has records, but has historical data (H)",DITCH,KENOSHA CREEK,00183216,3.49,"84CW0056, 84CW0420, CA0341",,,DAVIS-MONROE-GARRET,,6/5/1973,7/22/1979,1,80,PARK,,,SW,NE,NW,26,7.0 S,75.0 W,S,,,,,435837,4363348.8,39.417276,-105.745377,2/3/1997 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000711
8000712,LOWER KENOSHA DITCH,,"Historical structure only - no longer exists or has records, but has historical data (H)",DITCH,KENOSHA CREEK,00183216,5.56,"CA1678, W7936",,,"AURORA, CITY OF (KIRSCH, TOBY)",,6/5/1973,6/10/1976,1,80,PARK,,,SE,SW,SW,25,7.0 S,75.0 W,S,,,,,437229.2,4362109.3,39.40621,-105.729088,3/11/2003 6:53,https://dnrweb.state.co.us/CDSS/Structures/Details/8000712
8000713,KENOSHA DITCH,,Active Structure with contemporary diversion records (A),DITCH,KENOSHA CREEK,00183216,0,CA1678,,,WEBSTER MT ESTATES,,6/21/1978,7/28/2017,1,80,PARK,,,NE,SE,NE,12,7.0 S,75.0 W,S,,,,,437927.3,4367668.9,39.456353,-105.721497,5/15/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000713
8000714,BRAINERD GULCH DITCH,,"Historical structure only - no longer exists or has records, but has historical data (H)",DITCH,GENEVA CREEK,00183198,7.33,CA3286,,,BRANERD-GORDON-MCLAN,,5/14/1974,8/8/1975,1,80,PARK,,,NW,NE,NE,13,6.0 S,75.0 W,S,,,,,437819.8,4375928,39.530758,-105.723517,2/9/1999 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000714
8000716,PORTER UPPER DITCH,,Active structure but diversion records are not maintained (U),DITCH,GENEVA CREEK,00183198,3.31,"85CW0283, CA3286",,,"HUFFMAN, DEAN M.",,,,1,80,PARK,,,SW,SW,SW,29,6.0 S,74.0 W,S,,,,,439756.8,4371420.9,39.490288,-105.700572,5/13/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000716
8000717,BROGAN DITCH,,"Inactive structure which physically exist, but no diversion records are maintained (I)",DITCH,GENEVA CREEK,00183198,0.85,CA3286,,,"BROGAN, J F.",,6/13/1974,8/20/1974,1,80,PARK,,,NW,NE,SW,4,7.0 S,74.0 W,S,,,,,441980.1,4368766.9,39.466528,-105.674488,5/13/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000717
8000719,GENEVA CREEK DITCH,,"Historical structure only - no longer exists or has records, but has historical data (H)",DITCH,KIRBY GULCH,00182385,0,"84CW0204, CA1678",,,NO INFORMATION,,,,1,80,PARK,,,,,,2,6.0 S,75.0 W,S,,,,,435831.6,4378671,39.555326,-105.746915,5/13/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000719
8000720,BRAINERD LTL DITCH 1,,Active structure but diversion records are not maintained (U),DITCH,NORTH FORK SOUTH PLATTE RIVER,00183164,44.26,CA3286,,,"KEYES, MARY L.",,,,1,80,PARK,,,SE,SE,SE,13,6.0 S,75.0 W,S,,,,,437943.4,4374546,39.518316,-105.72195,5/15/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000720
8000721,BRAINERD LTL DITCH 2,,Active structure but diversion records are not maintained (U),DITCH,NORTH FORK SOUTH PLATTE RIVER,00183164,44.26,CA3286,,,"BRAINERD, H H.",,,,1,80,PARK,,,SE,SE,SE,13,6.0 S,75.0 W,S,,,,,437943.4,4374546,39.518316,-105.72195,5/15/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000721
8000722,LODGE DITCH,,"Inactive structure which physically exist, but no diversion records are maintained (I)",DITCH,FRENCHMAN GULCH,00183205,0.24,CA3286,,,"GORDIN, JIM",,6/10/1976,10/31/1985,1,80,PARK,,,NW,NW,SW,29,6.0 S,74.0 W,S,,,,,439750.3,4371990.9,39.495423,-105.7007,5/13/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000722
8000725,PORTER LOWER DITCH,,"Historical structure only - no longer exists or has records, but has historical data (H)",DITCH,THREEMILE CREEK,00183203,,,,,"GORDIN, JIM",,10/31/1974,10/31/1976,1,80,PARK,,,,,,,,,,,,,,,,,,8/21/1997 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000725
8000726,HALF MILE CREEK DITCH,,Active structure but diversion records are not maintained (U),DITCH,HALFMILE GULCH,00183202,0.01,CA1678,,,"GORDEN, J",,,,1,80,PARK,,,SE,NE,SW,4,7.0 S,74.0 W,S,,,,,442187.7,4368567.9,39.464749,-105.672058,5/13/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000726
8000728,CASSEL CREEK DITCH,,Active Structure with contemporary diversion records (A),DITCH,SHUTETOWN CREEK,00183213,0.24,"03CW0449, CA1636",,,"GRUBER, DAVE",,10/31/1975,8/4/2017,1,80,PARK,,,NW,NW,SW,11,7.0 S,74.0 W,S,,,,,444805.7,4367186.4,39.452474,-105.641512,5/13/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000728
8000729,CASSEL DITCH 1,,Active Structure with contemporary diversion records (A),DITCH,SHUTETOWN CREEK,00183213,0.24,CA1678,,,"GRUBER, DAVE",,6/28/1973,8/4/2017,1,80,PARK,,,NW,NW,SW,11,7.0 S,74.0 W,S,,,,,444805.7,4367186.4,39.452474,-105.641512,5/13/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000729
8000730,CASSEL DITCH 2,,Active Structure with contemporary diversion records (A),DITCH,BRANDY CREEK,00183199,0.6,CA1678,,,"GRUBER, DAVE",,6/25/1973,8/12/2016,1,80,PARK,,,NW,NE,NE,11,7.0 S,74.0 W,S,,,,,446046.8,4367857.4,39.458598,-105.627142,5/13/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000730
8000732,CRAIG PARK GULCH DITCH,,Active Structure with contemporary diversion records (A),DITCH,FOSTER GULCH,00183220,0.31,CA1678,,,"GRUBER, DAVE",,6/5/1973,10/1/2017,1,80,PARK,,,SW,SW,SW,12,7.0 S,74.0 W,S,,,,,446436.2,4366423.9,39.445707,-105.6225,5/13/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000732
8000733,STEARNS STREAM DITCH,,Active structure but diversion records are not maintained (U),DITCH,ROSALIE RIVER,00800005,0,"CA1678, W1019",,,"MARTIN, R S.",,8/2/1975,10/31/1991,1,80,PARK,,,NE,SW,SW,12,7.0 S,74.0 W,S,,,,,446636,4366623.9,39.447521,-105.620195,2/28/1994 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000733
8000734,UPPER ROSALIE DITCH,,Active Structure with contemporary diversion records (A),DITCH,ROSALIE RIVER,00800005,0.24,CA1678,,,"STRAILY, BEN",,5/10/1979,6/30/2005,1,80,PARK,,,NW,SE,SE,12,7.0 S,74.0 W,S,,,,,447622.4,4366611.9,39.447474,-105.60873,5/13/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000734
8000735,ELDER DITCH,,Active Structure with contemporary diversion records (A),DITCH,ROSALIE RIVER,00800005,0.24,CA1678,,,"KALTENBACHER, KURT AND KAY",,6/10/1984,10/14/2017,1,80,PARK,,,NW,SE,SE,12,7.0 S,74.0 W,S,,,,,447622.4,4366611.9,39.447474,-105.60873,5/13/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000735
8000736,ROSALIE DITCH,,Active Structure with contemporary diversion records (A),DITCH,ROSALIE RIVER,00800005,0.24,CA1678,,,"BILLS JR, COLIND .",,6/29/1973,9/16/2016,1,80,PARK,,,NW,SE,SE,12,7.0 S,74.0 W,S,,,,,447622.4,4366611.9,39.447474,-105.60873,5/13/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000736
8000738,BOBBY CREEK DITCH,,"Historical structure only - no longer exists or has records, but has historical data (H)",DITCH,NORTH FORK SOUTH PLATTE RIVER,00183164,35.54,CA1678,,,"CARPENTER, J",,10/31/1975,7/11/1980,1,80,PARK,,,SW,NE,NE,13,7.0 S,74.0 W,S,,,,,447616.2,4366006.4,39.442017,-105.608755,2/9/1999 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000738
8000739,HEPBURN DITCH 1,,Active Structure with contemporary diversion records (A),DITCH,SMITH CREEK,00183226,0.16,CA1678,,,"OSTERTAG, H",,6/15/1973,9/1/2017,1,80,PARK,,,SE,NE,NW,18,7.0 S,73.0 W,S,,,,,448624.1,4365998.4,39.442006,-105.597042,2/3/1993 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000739
8000740,HEPBURN DITCH 4,,"Historical structure only - no longer exists or has records, but has historical data (H)",DITCH,SMITH CREEK,00183226,0.16,"CA1678, W9443",,,"OSTERTAG, H",,6/15/1973,8/1/2010,1,80,PARK,,,SE,NE,NW,18,7.0 S,73.0 W,S,,,,,448624.1,4365998.4,39.442006,-105.597042,3/27/2012 6:53,https://dnrweb.state.co.us/CDSS/Structures/Details/8000740
8000741,UPPER TYLER DITCH,,Active Structure with contemporary diversion records (A),DITCH,BEN TYLER GULCH,00183217,0.79,"02CW0168, CA1678",,,"FERRELL, RON",,6/3/1975,10/17/2017,1,80,PARK,,,NE,NE,NE,19,7.0 S,73.0 W,S,,,,,449418,4364572.4,39.429205,-105.587709,5/13/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000741
8000742,BEN TYLER DITCH,,Active Structure with contemporary diversion records (A),DITCH,BEN TYLER GULCH,00183217,0.66,CA1678,,,"MAURITZ, DANIEL",,6/15/1974,10/25/2017,1,80,PARK,,,NW,NW,NW,20,7.0 S,73.0 W,S,,,,,449620.9,4364571.4,39.429207,-105.585351,5/13/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000742
8000745,KROGH POND FILLER POND,,Active Structure with contemporary diversion records (A),DITCH,ELK CREEK,00183248,7.54,85CW0238,,,SHAFFER'S CROSSING,,5/21/2013,9/28/2017,1,80,JEFFERSON,,,,NE,NW,5,7.0 S,71.0 W,S,,,,,468581.9,4369457.9,39.474137,-105.36528,2/17/2014 13:46,https://dnrweb.state.co.us/CDSS/Structures/Details/8000745
8000746,WM TYLER DITCH,,Active Structure with contemporary diversion records (A),DITCH,BILL TYLER GULCH,00183239,1.07,CA1678,,,U S FOREST SERVICE (LAKEWOOD),,6/11/1973,6/26/2017,1,80,PARK,,,NW,SE,SW,20,7.0 S,73.0 W,S,,,,,450030.5,4363365.4,39.418365,-105.580502,5/13/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000746
8000748,PRICE DITCH,,Active Structure with contemporary diversion records (A),DITCH,GIBBS GULCH,00183238,0,"CA1678, CA3469",,,U S FOREST SERVICE (LAKEWOOD),,6/11/1973,7/5/2017,1,80,PARK,,,NW,SE,SW,16,7.0 S,73.0 W,S,,,,,451664,4364958.4,39.432811,-105.561642,5/13/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000748
8000749,SHAWNEE WATER SUPPLY D,,Active Structure with contemporary diversion records (A),DITCH,GIBBS GULCH,00183238,1.63,"89CW0081, CA3286",,,"SHAWNEE WTR USER ASSN (FITZSIMMONS, JESS)",,10/31/1992,9/30/2017,1,80,PARK,,,NE,SW,NE,29,7.0 S,73.0 W,S,,,,,450633.6,4362564.3,39.411182,-105.573437,2/14/1997 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000749
8000750,UPPER CALAHAN DITCH,,Active Structure with contemporary diversion records (A),DITCH,GIBBS GULCH,00183238,1.63,CA1678,,,U S FOREST SERVICE (LAKEWOOD),,6/11/1973,6/6/2017,1,80,PARK,,,NE,SW,NE,29,7.0 S,73.0 W,S,,,,,450633.6,4362564.3,39.411182,-105.573437,5/13/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000750
8000751,CALAHAN DITCH,FKA WDID 8000752,Active Structure with contemporary diversion records (A),DITCH,GIBBS GULCH,00183238,1.35,"CA1636, CA1678",,,U S FOREST SERVICE (LAKEWOOD),,6/11/1973,6/6/2017,1,80,PARK,,,NE,NW,NE,29,7.0 S,73.0 W,S,,,,,450634.1,4362966.4,39.414805,-105.573461,2/2/1999 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/8000751
